id_operacao,id_projeto,data_hora,veiculo_modelo,energia_consumida_kwh,tempo_utilizacao_min,receita_gerada_brl
d0299b51-c814-4f12-9443-ab2b0124200e,6,2025-12-04 13:49:11,Volvo XC40,53.47,114,112.29
431d9fef-8c0d-439d-949c-65d7b8f1ff43,10,2025-08-30 08:31:11,BYD Seal,49.69,92,104.35
8095c330-0440-4061-b4a1-457309bda34a,4,2026-03-26 03:21:11,GWM Ora,13.94,110,29.27
787cd4fd-a195-41df-9e76-c8aa6310f286,10,2026-02-06 00:04:11,BYD Seal,44.14,90,92.69
3a895e47-fd74-4d5f-a7ee-de9dfd6cb68d,19,2025-07-23 07:27:11,BYD Seal,17.08,108,35.87
ac7af8f5-cb47-43ec-b9cd-ca58f009bee8,3,2026-04-25 01:55:11,GWM Ora,28.92,48,60.73
2aa1676b-87fc-41cc-ac80-ed26c22a8bff,4,2025-10-16 08:04:11,BYD Seal,51.41,114,107.96
1e30e2ee-59f3-43d8-b298-04f3b0dfbe2b,19,2025-08-07 23:13:11,GWM Ora,47.74,49,100.25
ba60576a-f32b-45bd-909e-43c18402b919,6,2025-11-17 01:38:11,Nissan Leaf,16.26,25,34.15
5e8a3e84-c5e6-4d6d-a607-88b12c56b0a2,17,2025-08-16 06:45:11,BYD Seal,15.6,95,32.76
a431dc0f-0dcb-4360-bee9-408c597c3376,14,2026-05-13 23:47:11,Renault Kwid E-Tech,43.75,80,91.88
ecf10cfa-8f8c-443a-abd3-8ca2369c7fa0,20,2025-10-09 08:17:11,BYD Seal,55.71,60,116.99
3da7feb4-d022-4a03-8ed9-57feff6b07bb,4,2025-10-29 05:01:11,Nissan Leaf,23.45,63,49.24
86082fd3-215c-4a6d-a514-88d154b10e4e,10,2025-07-23 01:06:11,Nissan Leaf,26.51,67,55.67
6f4f6a7b-963f-4d3c-94c9-c749109a117e,8,2026-06-21 03:59:11,Nissan Leaf,33.82,64,71.02
691cd54a-40c8-41e9-b7a3-813c760c2141,20,2025-09-10 05:42:11,Nissan Leaf,42.31,56,88.85
ecc6f385-cdd7-4f78-aba1-dacd1dcb1f7b,20,2026-01-27 08:22:11,Nissan Leaf,56.67,101,119.01
191675e6-c9b0-4e5b-b8dd-c6d142549445,8,2025-08-28 07:23:11,Porsche Taycan,45.53,105,95.61
d11d4957-2c6f-42c3-82d2-9d9e5d164361,17,2025-10-30 10:54:11,Porsche Taycan,19.29,59,40.51
a1ad80a2-a5bd-4b07-9530-d18e60d4dac1,8,2026-06-11 12:25:11,Volvo XC40,54.04,112,113.48
dc41e03d-5d64-45ed-9d12-63c6f1173bc3,17,2025-08-24 08:29:11,BYD Seal,44.99,90,94.48
4a64d09e-922f-4053-a3cb-d253bfbad30d,12,2025-08-01 23:31:11,BYD Seal,51.09,73,107.29
ce438c5a-eec1-4822-90db-5836742ad1d2,10,2026-01-25 05:29:11,Porsche Taycan,14.16,112,29.74
f42a93f5-55ef-4e15-9c98-e4ee821b268c,10,2026-04-15 11:35:11,BYD Seal,12.05,101,25.31
fd5d8696-0e33-46ce-adb9-73860caf549d,16,2025-08-19 10:58:11,Porsche Taycan,38.29,108,80.41
6326a005-1637-41f7-9199-1371c8396d5e,12,2025-08-13 03:21:11,GWM Ora,34.21,110,71.84
d870fd7e-6dba-4993-8f23-7131a553ee47,8,2026-03-21 07:49:11,Porsche Taycan,33.73,102,70.83
21df1d75-3d59-48fa-9058-df4a268636ec,14,2025-10-05 12:24:11,Nissan Leaf,54.36,109,114.16
459b7da3-6ced-449c-8bd4-04534cbe1e3b,10,2025-10-12 22:55:11,Renault Kwid E-Tech,30.92,66,64.93
06732a02-309e-4551-b419-158396c2c612,4,2026-01-22 12:23:11,Nissan Leaf,14.82,60,31.12
25580ecc-6319-4c66-bfd1-6a59eec1c769,3,2025-08-14 07:27:11,Nissan Leaf,54.68,84,114.83
11515969-5e3b-4f99-a5a4-33808c52e94c,16,2026-04-07 07:46:11,BYD Dolphin,34.27,65,71.97
463c75da-5668-4b9d-ae79-a8f633e14107,14,2026-06-27 10:22:11,Volvo XC40,18.95,68,39.8
bd96575d-3dcf-46a6-8f5f-09fd2421bd8e,5,2025-07-12 13:28:11,GWM Ora,26.88,75,56.45
8390347c-6269-4302-ba64-c0a2e9a3b433,20,2026-01-30 01:38:11,GWM Ora,11.82,59,24.82
916baf33-df99-400a-882c-1b9f3d2b4a1c,19,2026-02-12 22:11:11,Volvo XC40,35.91,114,75.41
a89b1802-5dea-436a-a97d-4a6c1f54515a,1,2025-10-20 06:15:11,BYD Dolphin,22.7,45,47.67
2d805fa3-cdfb-49ae-992c-9e545b857009,16,2026-04-08 02:48:11,Porsche Taycan,58.19,103,122.2
0578da79-90ed-4c31-981e-9cc9a978aa47,13,2026-03-25 09:08:11,BYD Dolphin,56.47,33,118.59
ecbc8e72-f74d-44ba-a558-a2ba411f55fc,6,2025-09-08 14:30:11,Volvo XC40,50.47,75,105.99
cbc632a0-d145-4bb1-a413-00004adc31f0,5,2026-02-11 05:38:11,Volvo XC40,12.74,43,26.75
083fdba2-b4e5-4dee-b22b-f8c794fd4bb0,1,2026-03-17 07:55:11,Volvo XC40,48.43,30,101.7
bcba749e-2177-4b07-94d3-f1a179a07734,14,2026-05-19 21:11:11,Porsche Taycan,49.35,50,103.64
d160d438-23b2-402b-bf12-13df26844983,6,2026-01-24 23:25:11,BYD Dolphin,52.49,35,110.23
01a1d7d8-a8b2-48e6-893f-c82d2549a0a5,19,2026-01-21 20:55:11,BYD Dolphin,15.42,37,32.38
0619e9a1-6f2a-4c2a-a098-bbae724215e9,5,2026-01-08 00:25:11,Renault Kwid E-Tech,52.68,113,110.63
1ced329e-6e91-49af-aa4d-4c74e0e170da,20,2026-05-11 11:16:11,Porsche Taycan,46.02,63,96.64
102cdc7e-662b-452d-b3e5-56352d93c4eb,13,2026-04-08 11:30:11,Volvo XC40,41.26,27,86.65
3f19a434-8a03-47a3-a630-dbcb3a15e9e9,13,2026-06-30 22:26:11,BYD Seal,45.33,75,95.19
7072edd4-26e8-440d-9c8b-369e49fd29da,13,2026-07-06 02:38:11,GWM Ora,31.74,81,66.65
97ba9d47-9caa-478e-8a41-6b0718d91383,20,2025-09-06 02:58:11,Renault Kwid E-Tech,23.0,37,48.3
440c81d1-50c7-46d6-a237-4edccf5bb2f1,5,2025-08-22 11:33:11,Porsche Taycan,41.55,58,87.25
a39f52ff-dbfd-49e2-95d9-c8c0c01b5c54,6,2026-06-04 08:31:11,Porsche Taycan,49.99,41,104.98
e26aabcc-a77d-45f3-9dd4-b0fb68692ad4,3,2026-03-15 10:29:11,Volvo XC40,42.68,82,89.63
643ab0bf-64fa-4422-8efb-a1133074a068,14,2026-02-28 22:50:11,Porsche Taycan,46.86,101,98.41
e2a0705d-e625-4933-bf96-24caad82ea04,17,2025-09-20 10:33:11,BYD Seal,47.29,79,99.31
08eb6f06-7e54-47bc-bb19-73305b7ac178,3,2026-04-21 04:05:11,Renault Kwid E-Tech,31.86,41,66.91
6fb608fa-9a68-4678-ade7-a81b277e9a32,10,2025-07-12 09:47:11,Volvo XC40,27.59,61,57.94
b43d947b-dd85-4b4e-82b7-4416dd6533cc,6,2025-09-25 07:44:11,Volvo XC40,19.09,111,40.09
a5db59ae-c703-426f-8121-55bfaacc5cdd,8,2026-06-17 21:09:11,GWM Ora,43.74,90,91.85
268d795e-1758-4ec8-bbac-ad6f27d52ffc,6,2026-01-26 00:28:11,Renault Kwid E-Tech,57.1,32,119.91
7635c38c-b0b4-4dca-8729-63936a48ae63,10,2025-11-07 07:44:11,GWM Ora,15.11,29,31.73
502de846-c598-4bd3-88c1-37157798975b,5,2025-10-04 22:15:11,Volvo XC40,34.65,62,72.77
d4e5b3dd-ae56-4108-902a-c86a8a80bfe3,14,2026-01-31 08:56:11,GWM Ora,31.84,89,66.86
01001033-68f2-48a2-9aeb-037dbaf73a2f,14,2026-06-09 23:02:11,Porsche Taycan,41.47,111,87.09
65439aa9-84d9-4eb5-9103-aee572216c73,5,2026-05-19 05:45:11,Porsche Taycan,39.83,88,83.64
4195ec5a-a06d-4e74-b506-c8f560057313,4,2025-07-30 01:20:11,GWM Ora,36.38,39,76.4
2a5d2c2c-8c3c-4e6f-bf9b-e9aae46610bb,20,2026-01-09 13:24:11,BYD Dolphin,20.26,111,42.55
b5f5d4f8-5c81-4c39-8912-1bb339795b01,20,2026-03-15 13:57:11,Porsche Taycan,37.5,39,78.75
a8d2ada5-a2f7-4b9b-ae0e-bf84860781fb,4,2026-04-21 12:00:11,BYD Seal,19.62,54,41.2
397612a2-6f7d-4dae-9fa2-2133b9f32769,20,2026-06-30 07:04:11,Renault Kwid E-Tech,14.65,73,30.77
48189fc6-0c5c-4ca9-a37d-92c07bee553f,6,2026-03-03 23:45:11,BYD Seal,55.46,120,116.47
3f0765d3-d5d5-4b78-b115-284a8d2e4342,3,2026-02-11 04:47:11,BYD Seal,21.96,111,46.12
94fbbfbe-2056-45ec-9036-a43cda3f4809,8,2026-04-01 10:29:11,Volvo XC40,56.21,77,118.04
0106dda1-8452-42b6-a847-e51bfe307dd2,4,2026-06-14 07:15:11,Nissan Leaf,18.89,119,39.67
6fa92e5c-6f53-4080-bbe0-391d79bf933b,10,2025-11-13 03:11:11,BYD Seal,57.62,103,121.0
9724816d-dcda-4f6d-a47b-14856af5ea07,13,2026-03-30 03:04:11,Renault Kwid E-Tech,54.82,52,115.12
e4b18b8f-e71c-42cd-b598-282432e86d32,1,2026-01-19 08:25:11,Volvo XC40,19.2,24,40.32
10f0dc6a-fc68-4ebd-85e4-4655f97bd8c5,20,2025-11-25 04:33:11,Renault Kwid E-Tech,11.02,78,23.14
f07116fd-b2fe-444a-a991-a0e95298eaa6,6,2026-03-22 11:43:11,Volvo XC40,16.18,89,33.98
6eaa53ba-03f9-4442-b067-aa29b8062fb7,8,2025-09-14 13:52:11,Renault Kwid E-Tech,37.98,88,79.76
de0bca75-6e83-44a4-a719-222a84ff44b6,12,2025-09-09 14:42:11,Volvo XC40,23.53,42,49.41
9ac4ccc9-9bf9-428b-b074-a18d45d80d72,17,2026-05-16 09:27:11,BYD Dolphin,41.25,57,86.62
b210a6ff-bbdd-42c1-b9dc-8f7f7511d8fe,13,2026-01-02 13:29:11,BYD Dolphin,27.86,40,58.51
4d4cc39e-a81a-4d78-8655-125ac9385793,16,2025-11-07 10:00:11,Porsche Taycan,25.21,46,52.94
cb150cb1-59ed-4682-8629-e5d93d24db81,20,2025-08-03 04:50:11,Porsche Taycan,38.42,93,80.68
d7f36bd0-a4ff-4977-abb8-84d0798eb402,1,2026-03-30 01:08:11,Nissan Leaf,42.08,62,88.37
701f0cdb-0cf1-4357-81fe-88c270d78ac1,5,2025-09-17 00:09:11,Porsche Taycan,17.7,36,37.17
3c8e9889-6c61-4405-8609-338657c1dc90,3,2025-07-25 14:16:11,Volvo XC40,57.76,27,121.3
5bc42252-1bfd-4d10-ac3f-625aa2b75e89,13,2025-11-07 13:47:11,GWM Ora,15.07,118,31.65
c5ba01f0-5a59-4712-860b-fc53a2f93177,10,2026-06-10 05:49:11,Nissan Leaf,33.98,106,71.36
bd5b9d37-7bbb-449c-8df2-bc9c66b06f7d,17,2026-02-21 12:34:11,Volvo XC40,14.58,113,30.62
f9fdfbcf-d265-48ef-92b9-861c8100be35,16,2026-04-16 00:19:11,BYD Dolphin,32.39,63,68.02
3d11fe4d-ec1b-4f6b-b932-7b5cdbbdd16d,3,2025-08-12 11:29:11,Porsche Taycan,28.21,57,59.24
d1c259e1-c1c0-4156-9c0a-b7fab4fbe629,15,2025-09-06 05:10:11,Volvo XC40,58.29,22,122.41
7b884398-eb26-4028-bdc6-343b60cdf805,17,2025-10-07 00:44:11,GWM Ora,54.29,57,114.01
5eac5ae9-21d3-46f7-8381-e2c198f0c3fe,17,2026-03-22 00:00:11,Porsche Taycan,54.23,72,113.88
e8c77b86-cc1a-4b73-a260-20101a5167de,10,2026-07-10 13:03:11,Porsche Taycan,37.43,73,78.6
39c4a73d-dae3-4ec0-9bf1-170c7be1c2d2,17,2025-07-31 04:00:11,GWM Ora,37.17,107,78.06
46c05448-e732-4b64-b0cb-015cb5b7d354,5,2025-09-12 04:51:11,Nissan Leaf,27.31,65,57.35
6e7d5d75-e75c-44e9-b0f8-24ffaebac7c6,4,2026-05-02 05:48:11,GWM Ora,29.34,43,61.61
cab65081-ea87-45da-a7ee-789dc7a9d4f6,4,2025-09-25 01:55:11,Porsche Taycan,49.24,99,103.4
f7d062eb-2553-4511-8491-aa1916a33400,15,2025-12-18 21:54:11,BYD Seal,48.94,112,102.77
bc44e1c1-ffbd-48e7-935f-4b2562d729f5,10,2025-12-20 09:35:11,BYD Seal,19.22,56,40.36
34573fca-7f86-4de8-8dc8-9e503c3b66f6,19,2025-07-28 01:30:11,GWM Ora,57.99,67,121.78
86db6188-6ae1-4bc6-9882-49e1f0026581,17,2026-04-22 06:52:11,Nissan Leaf,54.36,87,114.16
5d803b50-65ac-447b-bd08-9fcb8f3875d4,5,2026-05-11 10:24:11,GWM Ora,48.92,90,102.73
c4086794-9dfe-4970-81ad-e942b8e331d5,14,2025-12-27 13:47:11,BYD Dolphin,38.73,69,81.33
7a53b85a-4dc5-4e3c-9307-2857e3eed6a2,1,2025-08-20 12:55:11,Volvo XC40,42.37,90,88.98
5e8111b5-c98d-48f7-a4cd-fd6702e0b2e9,12,2025-12-21 05:59:11,Porsche Taycan,11.55,20,24.26
0b6e18c4-a734-4881-8c57-12d5c5524943,10,2025-08-07 21:12:11,Porsche Taycan,45.07,28,94.65
e45fd965-b644-4885-8b9b-53d4fa4351b6,1,2026-02-19 12:02:11,Nissan Leaf,27.33,67,57.39
43162aff-69d7-434a-a40c-520ab8adf48c,16,2026-01-25 04:38:11,Renault Kwid E-Tech,33.01,87,69.32
d26659d8-af41-4a2e-a004-eedfec495a99,12,2025-12-16 22:02:11,Nissan Leaf,44.27,82,92.97
fd7b4556-20ba-49d7-881b-17ceb41b6f4b,10,2025-11-01 10:23:11,Nissan Leaf,51.65,68,108.47
1f5223fb-a27c-47a3-88d1-59ff8a5eb8fb,20,2025-10-19 01:46:11,Renault Kwid E-Tech,12.38,59,26.0
52f2d2d8-9606-456a-acf2-b669d51c830e,5,2026-07-07 03:53:11,Volvo XC40,14.83,84,31.14
465af299-d2eb-40eb-9682-07a4a3f7e6b6,8,2025-10-26 21:58:11,Porsche Taycan,32.71,111,68.69
06508f54-ac02-4343-8059-e60ce7931668,4,2025-08-13 07:57:11,Nissan Leaf,25.2,81,52.92
4954e6e4-0375-4cbf-984a-ddf5b0482135,14,2025-08-03 11:49:11,Porsche Taycan,10.75,90,22.57
8b13995a-9a91-4d48-b165-64887e0ceb71,20,2026-03-04 00:08:11,Nissan Leaf,21.38,27,44.9
d4e788ba-c674-4dae-8854-a43ae5690ac7,12,2025-08-01 13:38:11,Volvo XC40,35.68,86,74.93
8abf0942-f49a-47b3-8237-2453110fecf7,20,2026-03-30 00:21:11,Nissan Leaf,33.38,70,70.1
6b6f3358-de34-47c2-906e-22b8aec7bd7d,15,2025-08-11 00:06:11,BYD Dolphin,51.17,118,107.46
6d5cd76f-7a4d-4002-8ac2-2d59b10b3da2,15,2026-01-30 12:16:11,Porsche Taycan,36.34,81,76.31
11517be7-a4e5-4933-9fc8-571c14921cb5,5,2025-08-31 10:37:11,Volvo XC40,40.41,38,84.86
d64a7f8f-04ba-4f5a-9761-3cc705dfc421,13,2026-04-15 12:05:11,BYD Seal,13.2,56,27.72
8cdc946c-6697-4f19-9e23-349a45d2253d,8,2025-10-30 05:17:11,Porsche Taycan,58.64,117,123.14
33c95ef7-06b2-423b-ab90-4a91e43f2cd1,14,2026-02-12 08:30:11,BYD Seal,13.0,44,27.3
c863d51b-ce36-4ebd-b3bd-affddea47040,1,2025-12-03 01:32:11,Volvo XC40,26.13,63,54.87
29657921-3fe4-4ab5-8f7c-bb7556e9d40e,1,2026-01-31 10:20:11,Renault Kwid E-Tech,16.85,64,35.39
f68953db-9220-4d86-a53b-f01ac526d075,5,2026-01-18 22:06:11,GWM Ora,33.64,92,70.64
735d1010-984c-41cd-9f6d-1ee3b45200e9,8,2026-04-30 04:22:11,Renault Kwid E-Tech,17.8,77,37.38
b127a3a1-6906-4fcb-a3e0-0864fdfb5bd3,1,2026-06-27 23:28:11,Porsche Taycan,30.45,26,63.95
b5d56deb-f7a2-4667-81ac-974d6e42586f,1,2025-09-18 05:40:11,Volvo XC40,25.12,73,52.75
d86370a6-d01a-4399-84df-e0d2590b2629,19,2026-07-07 02:44:11,GWM Ora,14.59,39,30.64
e1c66c9c-50a6-414b-bfff-bde2c0d60473,3,2026-01-08 23:56:11,Nissan Leaf,46.63,58,97.92
6078047e-0f94-4ebb-96a8-e7579f0161ff,3,2026-06-18 11:47:11,Renault Kwid E-Tech,42.13,98,88.47
bc1cf760-305a-4ef9-9f1b-eb14c86aaff6,20,2026-06-18 06:50:11,Volvo XC40,27.54,118,57.83
131c6af1-8bf7-43a8-ba1d-e158229962b8,6,2026-06-13 04:49:11,BYD Seal,16.8,56,35.28
6f93d3aa-62c4-4750-a27a-3bf58ac61087,19,2025-10-14 05:32:11,Volvo XC40,45.35,70,95.24
ba28ea1b-0f61-444e-b4f9-5074532bd1a7,10,2026-04-10 02:42:11,BYD Seal,56.62,104,118.9
5ad3d6be-c273-488d-9d1e-451e6568a63f,4,2026-02-01 12:11:11,Renault Kwid E-Tech,13.82,54,29.02
2cff9def-b7f9-4360-9f82-39e870eebda5,14,2026-03-18 11:44:11,BYD Dolphin,32.51,27,68.27
b6d5fbb7-106f-4895-9cbc-3a39797d73b8,14,2025-08-29 06:58:11,Nissan Leaf,11.16,63,23.44
fde93a18-bbac-4163-9ed0-2e3e5cf1ce32,19,2025-08-06 07:55:11,Renault Kwid E-Tech,31.3,37,65.73
c2f4c874-cc78-476d-8d89-3c23250ea927,1,2025-11-16 23:40:11,GWM Ora,33.86,67,71.11
316069a8-bdf0-4fa8-bc43-3cb0254f0580,8,2026-05-12 12:53:11,Porsche Taycan,57.13,65,119.97
8632b393-18ab-4a54-9017-3424ae290b73,10,2025-10-17 03:03:11,BYD Seal,37.89,65,79.57
70feff10-9eb6-4009-85fe-81198a1e7ae0,14,2026-06-11 22:36:11,Porsche Taycan,47.19,40,99.1
1001afba-5635-42f6-bf7e-855ebc1379de,3,2025-08-03 03:51:11,Nissan Leaf,20.78,71,43.64
a8e4afea-bb9b-4da1-b398-67f37e1b94df,19,2026-01-24 08:54:11,Porsche Taycan,23.96,69,50.32
33e295e9-a81a-462a-adc3-862eac68d9d8,5,2025-11-04 14:02:11,Renault Kwid E-Tech,18.57,23,39.0
02bd73ba-2b42-4a00-a9c8-c2d3ccd7af10,20,2025-10-07 00:54:11,Porsche Taycan,48.01,70,100.82
6f966ca4-2cd4-46f0-a320-d26f6da9e527,4,2026-04-06 08:35:11,BYD Seal,51.72,101,108.61
8ee3292b-2a0a-4c44-aa16-62881c229b7c,15,2026-04-20 06:49:11,Nissan Leaf,18.49,88,38.83
1da77e7e-8aa2-443d-b777-d43e9c8b04d8,10,2026-04-05 06:00:11,BYD Dolphin,55.21,57,115.94
90d9adb1-9446-4926-91a8-01d2e505d0b1,3,2025-08-09 10:15:11,Volvo XC40,39.81,83,83.6
48c69371-cf46-407e-9c9b-d4a589f8fbf5,6,2025-11-16 10:10:11,BYD Seal,44.38,116,93.2
4aa1c7ca-693b-4de9-98f7-f225d5d2415b,5,2025-07-29 23:22:11,BYD Seal,32.7,61,68.67
a3f06db8-ab39-452c-bce0-c4f819c69ef9,8,2025-12-26 01:17:11,BYD Dolphin,10.17,62,21.36
30a07553-232d-4e68-ac90-7cf35d4660a6,6,2025-12-06 07:48:11,Renault Kwid E-Tech,29.75,117,62.48
7b655184-086e-414d-a673-343b96bb38ec,10,2026-05-26 08:48:11,Renault Kwid E-Tech,38.49,29,80.83
3a547934-64e0-4f39-bdd4-41b76153a9b7,5,2025-12-30 09:50:11,Volvo XC40,56.19,48,118.0
9b0ad880-d0c1-4796-9184-db15bc9c7134,19,2026-06-15 11:19:11,Volvo XC40,13.02,115,27.34
964eed16-064a-4f06-b9b9-4029eda8bb64,4,2026-04-16 14:15:11,BYD Seal,20.81,34,43.7
39c2bbed-0c6e-4a06-b903-85149cee3974,17,2025-07-26 00:36:11,GWM Ora,16.33,73,34.29
6cfb0521-1b67-46a5-90de-b2d7f9c43c53,8,2026-05-05 03:39:11,Renault Kwid E-Tech,37.74,51,79.25
0120da97-de19-4a5a-8a9f-0076b3780281,19,2025-09-12 06:49:11,BYD Seal,59.7,82,125.37
cb880dc5-4904-4b13-8592-708ff704a64b,14,2025-08-27 07:58:11,Volvo XC40,55.2,108,115.92
db6f5a77-db69-4b4f-802f-3c25610c3360,5,2026-01-05 23:56:11,Renault Kwid E-Tech,23.03,63,48.36
eabed9ce-fede-4379-992d-bed6265de735,5,2025-11-20 08:18:11,Renault Kwid E-Tech,51.54,43,108.23
bb2aeeeb-8321-48f4-b18b-9951b7b7723d,3,2026-05-27 03:48:11,Volvo XC40,38.61,65,81.08
58edfb62-b381-4b95-a7b9-22dede48a27d,13,2026-02-12 06:01:11,BYD Seal,33.89,30,71.17
0ef4704b-6e55-475b-93fd-a50baf092fd3,20,2026-01-31 01:48:11,Nissan Leaf,41.26,21,86.65
c3ad0ac6-bf13-4069-b8d4-3742f61e6435,16,2025-09-04 23:26:11,GWM Ora,21.31,97,44.75
1c94402f-465d-47f0-a0fa-88060ebc37c0,15,2025-09-02 06:55:11,BYD Seal,30.8,81,64.68
d3f2550d-eb48-418f-bd8d-47aa5d1a9287,5,2026-05-24 14:27:11,BYD Dolphin,54.07,34,113.55
d3c25fc1-ab83-4d4f-8b58-5bacaba31ac7,13,2026-02-17 08:18:11,BYD Dolphin,43.98,95,92.36
b3e2a926-9cfa-4325-bb96-984777ecc588,8,2026-04-03 09:04:11,BYD Dolphin,47.03,54,98.76
d0960b24-31c3-4953-a5d5-3b1bcc98a1f1,16,2026-01-30 02:10:11,Volvo XC40,58.17,65,122.16
24df97ef-cb5c-4389-b1b2-6c4016c4315a,17,2026-02-02 08:00:11,BYD Dolphin,10.69,85,22.45
310fa7f3-121b-4604-81bd-ac5b97ede029,17,2026-02-28 22:18:11,Volvo XC40,46.48,112,97.61
7995bcef-4dfa-462b-af37-5f6fd3723d6d,8,2026-02-11 09:12:11,Porsche Taycan,35.63,36,74.82
d59e39e8-d735-40fd-ba82-6e0fb6b02c6d,16,2025-12-26 14:34:11,Porsche Taycan,56.21,84,118.04
b9da83b3-2498-4e25-9ebd-884a5a200eb6,13,2026-03-21 00:03:11,BYD Dolphin,56.88,102,119.45
de7e8707-7bbb-4ea0-8325-6ae029f387b1,4,2025-08-05 14:15:11,Nissan Leaf,12.63,104,26.52
60a1022b-f95d-4bb8-930e-b844fe1b5751,16,2026-01-16 21:05:11,Volvo XC40,23.08,31,48.47
468412d6-be05-43db-9ad0-943093b0a945,14,2025-12-15 06:36:11,Porsche Taycan,30.91,80,64.91
c3dca7b7-0897-4bb7-a424-d77dcd0087ed,15,2025-12-15 21:10:11,Porsche Taycan,34.51,27,72.47
880296d4-5f4c-433e-8893-3b2be723bfc0,4,2025-12-27 22:46:11,GWM Ora,55.17,97,115.86
7a47d134-ff45-47f2-8fd0-57c4dd85c18d,20,2026-06-23 10:39:11,BYD Seal,14.42,117,30.28
15ab6f11-86af-4707-82ec-cc65d32d69f7,16,2026-06-25 13:56:11,Nissan Leaf,34.82,62,73.12
de8115d3-3d76-4111-934a-ed919a16f557,4,2026-04-14 23:18:11,Porsche Taycan,33.03,43,69.36
ce114075-3f38-42b4-80b8-f9f5877c9fc5,20,2025-10-16 07:10:11,BYD Seal,48.29,78,101.41
34ae0756-12e0-4678-8e51-30c61b3b03a3,1,2026-07-08 03:08:11,Renault Kwid E-Tech,51.56,24,108.28
9fcba343-2963-4006-b9d8-8d9a7f08c0d6,15,2026-05-12 23:08:11,Volvo XC40,48.19,68,101.2
677b6854-b288-4433-9f54-e0d6d0590952,4,2025-09-07 05:33:11,GWM Ora,54.92,114,115.33
a572bea8-05db-443f-85b9-6e9c1c92702d,19,2025-07-15 23:24:11,Nissan Leaf,34.02,22,71.44
810d08e6-cec4-4ec2-bcd6-37cece415b04,5,2026-04-11 11:36:11,Renault Kwid E-Tech,17.54,24,36.83
c25df0c5-74bc-496e-94d7-cf07f1701aac,6,2025-09-16 01:55:11,Porsche Taycan,21.25,38,44.62
cd74a3eb-acba-40ff-a7fd-43c8e97ff3c4,10,2025-11-09 22:49:11,BYD Dolphin,16.68,95,35.03
298bd948-6221-4b31-ab1b-21c202185ef6,12,2026-01-05 08:42:11,Volvo XC40,20.56,42,43.18
8e7c85fa-16c5-4c02-8809-3cab35c74b1f,15,2026-07-01 02:47:11,Nissan Leaf,37.42,78,78.58
20f4fc56-99b2-4ae5-bca6-00e5ada59d63,5,2026-01-04 21:36:11,Volvo XC40,14.52,74,30.49
58c85c86-4d83-499b-b0a8-cb4f7770256a,19,2025-12-13 02:55:11,Porsche Taycan,36.08,73,75.77
2f4ff45a-db3e-44bd-a8f5-a98255a17c05,10,2026-03-24 14:04:11,Nissan Leaf,34.8,98,73.08
f557c1ec-d7c4-47eb-9330-1e4d4b76da7d,14,2026-05-26 09:54:11,Renault Kwid E-Tech,53.12,91,111.55
1d2d5c6e-5c22-4e9e-83dd-0c37b0a4092e,8,2026-05-20 10:19:11,Volvo XC40,21.59,68,45.34
3a4d2c85-46a5-41da-aea7-d8930178a747,12,2026-03-20 14:23:11,BYD Dolphin,38.19,78,80.2
01d1c78b-75b1-43a8-abb8-11b099a3d396,19,2026-04-15 09:15:11,Porsche Taycan,28.66,81,60.19
075e9ff0-ad66-406b-bb25-42989f30913c,15,2025-11-19 13:11:11,Renault Kwid E-Tech,57.44,54,120.62
9b2ac0cf-6001-490d-bca5-60f2f8fd8d49,14,2026-06-09 22:37:11,BYD Dolphin,52.79,64,110.86
7605a632-3136-4c58-9bf6-e89986fb9c25,4,2025-09-04 00:29:11,Volvo XC40,27.64,62,58.04
a4500761-9477-4869-a1e7-eb9918078d24,13,2026-01-21 21:01:11,BYD Dolphin,34.75,33,72.98
9a28e1e1-8987-4f4d-9d0e-b4fbd07e28a7,5,2026-04-08 09:56:11,BYD Dolphin,41.03,106,86.16
d6793e67-59d2-4628-88c8-ad9aa2af3138,4,2026-03-06 06:43:11,BYD Seal,47.34,75,99.41
8a12c824-cac8-48b6-8a0a-3c5354e79edc,1,2025-08-06 22:24:11,Nissan Leaf,14.66,24,30.79
bc810c03-499d-447a-ac59-00e6dce1933d,16,2026-02-08 09:24:11,GWM Ora,14.92,107,31.33
b9d4315f-1e06-42ae-96ea-4ee24143a68e,4,2025-11-25 01:33:11,Renault Kwid E-Tech,43.32,59,90.97
02f0fa12-8a17-4494-8f5c-41194ad7621d,10,2026-06-23 10:02:11,Volvo XC40,10.8,82,22.68
5963b216-feb0-491b-b3cf-1054da19e8a9,17,2026-02-24 06:47:11,Porsche Taycan,16.95,61,35.59
bab899f9-ede3-4022-8005-dc62f02098dc,6,2025-11-22 07:42:11,Nissan Leaf,10.92,106,22.93
8a35ffc0-d81f-494e-86d5-ab51fd7f662d,5,2025-09-04 03:03:11,BYD Seal,21.47,70,45.09
f09fdec5-8c1a-409b-8501-68f0592704db,14,2026-01-16 04:59:11,BYD Dolphin,41.64,100,87.44
26fda6b6-895a-4a48-821c-20010cfe8764,6,2025-11-18 12:22:11,BYD Seal,40.71,79,85.49
5cc7bdb9-18d4-4aad-b996-d84f3baf40ad,10,2026-02-03 08:36:11,Nissan Leaf,36.1,40,75.81
