id_operacao,id_projeto,data_hora,veiculo_modelo,energia_consumida_kwh,tempo_utilizacao_min,preco_kwh_brl,receita_gerada_brl,data_referencia,ano_mes,hora_recarga,custo_energia_brl,margem_bruta_brl
c9a5c042-c878-4b08-91a3-3332d882ce3c,7,2025-08-16 11:41:13,Renault Kwid E-Tech,53.23,50,2.29,121.9,2025-08-16,2025-08,11,47.91,73.99
bdcaf089-3a76-4ae2-a5ec-276c862c9e66,24,2025-12-29 13:27:29,GWM Ora 03,28.66,83,2.49,71.36,2025-12-29,2025-12,13,25.79,45.57
08683cbf-aa0b-4687-9d12-4a2233d9014f,15,2026-02-27 12:16:57,Renault Kwid E-Tech,46.11,118,2.1,96.83,2026-02-27,2026-02,12,41.5,55.33
f3b81fe4-194d-4447-a05b-e2306603854f,24,2026-01-02 23:54:30,BYD Dolphin,26.13,21,2.1,54.87,2026-01-02,2026-01,23,23.52,31.35
457f4a84-1133-4ed4-81e6-0c4c545b19ba,18,2025-12-15 20:38:05,BYD Dolphin,22.84,100,2.49,56.87,2025-12-15,2025-12,20,20.56,36.31
d8bb254c-88e5-413a-b62f-197d8da40d27,3,2026-07-01 11:55:32,Porsche Taycan,11.49,93,2.49,28.61,2026-07-01,2026-07,11,10.34,18.27
1456a858-df63-4cb2-89a8-9d04bdc313b8,15,2026-05-16 07:30:53,Porsche Taycan,23.21,72,2.49,57.79,2026-05-16,2026-05,7,20.89,36.9
725687c2-0e54-4d51-8c44-5778f86e92d6,29,2026-05-20 21:53:42,Renault Kwid E-Tech,23.65,115,2.1,49.66,2026-05-20,2026-05,21,21.28,28.38
3ea426b8-3f7b-46ec-85df-f8e291136499,28,2025-08-30 20:07:48,BYD Seal,56.79,67,2.29,130.05,2025-08-30,2025-08,20,51.11,78.94
2ec46bfe-bd4b-49cd-8c19-e0ac418df073,7,2026-01-30 19:32:42,BYD Seal,50.48,64,1.99,100.46,2026-01-30,2026-01,19,45.43,55.03
db869a02-a69b-4d21-afb3-8c42b0901da2,26,2025-10-23 18:59:54,BYD Seal,55.86,66,2.29,127.92,2025-10-23,2025-10,18,50.27,77.65
b7a63ca5-b08c-447d-ba74-7c443ebe066c,18,2025-12-28 23:28:46,BYD Seal,46.8,60,2.49,116.53,2025-12-28,2025-12,23,42.12,74.41
fab87bb6-0a4c-4231-ad6c-18d074c0bea3,24,2025-07-20 21:35:48,GWM Ora 03,14.68,42,1.99,29.21,2025-07-20,2025-07,21,13.21,16.0
4708b42e-8d4e-46c5-8409-10e29bf072e7,30,2026-04-08 13:41:38,GWM Ora 03,24.88,54,2.49,61.95,2026-04-08,2026-04,13,22.39,39.56
bbbbfd67-30a4-44b0-be3c-7c84176350f5,22,2026-02-12 08:11:43,Porsche Taycan,28.94,101,2.29,66.27,2026-02-12,2026-02,8,26.05,40.22
e7f8daa8-104c-4b6e-aadf-1b58d4a84169,4,2026-05-22 12:42:25,Renault Kwid E-Tech,43.51,93,2.1,91.37,2026-05-22,2026-05,12,39.16,52.21
4d81bc5e-85c6-4764-a1ee-ba3de733c344,26,2026-02-02 11:55:58,Volvo EX30,32.07,52,2.49,79.85,2026-02-02,2026-02,11,28.86,50.99
3e72e402-3a43-47a1-b52d-ed780f94db38,15,2025-11-06 07:37:20,GWM Ora 03,13.18,47,2.29,30.18,2025-11-06,2025-11,7,11.86,18.32
7a2f2c57-94ce-43b7-82fd-7e2d95eef403,26,2025-07-23 07:41:25,BYD Dolphin,20.04,26,2.1,42.08,2025-07-23,2025-07,7,18.04,24.04
e1b33498-8974-4baf-9928-3cfc76da7bc3,27,2026-01-14 08:24:16,Renault Kwid E-Tech,12.82,111,2.49,31.92,2026-01-14,2026-01,8,11.54,20.38
ca3e7f3a-51a0-433c-8d13-c33bc80aa7cf,3,2026-06-11 07:55:19,BYD Seal,51.96,114,1.99,103.4,2026-06-11,2026-06,7,46.76,56.64
7a71ce7b-3248-4699-92b3-b3eba247a4f5,26,2026-06-14 17:48:55,Porsche Taycan,54.6,80,2.1,114.66,2026-06-14,2026-06,17,49.14,65.52
79dd7b95-1558-4c6d-b120-3b7a1dcccf24,18,2026-06-03 13:38:26,Porsche Taycan,28.24,40,2.1,59.3,2026-06-03,2026-06,13,25.42,33.88
96e15645-8ad8-4f05-9991-77b932888f78,17,2026-05-15 16:37:47,GWM Ora 03,37.21,109,2.49,92.65,2026-05-15,2026-05,16,33.49,59.16
4cca3dda-7cbb-4627-9929-c7c73709d7d3,18,2025-08-15 16:23:19,BYD Dolphin,35.84,43,1.99,71.32,2025-08-15,2025-08,16,32.26,39.06
6e047758-94eb-4ddd-8275-4eca91bf903d,13,2026-07-05 18:38:48,Volvo EX30,40.07,110,1.99,79.74,2026-07-05,2026-07,18,36.06,43.68
b850b440-1c8c-4498-a7ad-595bdc739cbc,21,2026-04-22 11:52:30,BYD Seal,10.47,47,2.1,21.99,2026-04-22,2026-04,11,9.42,12.57
a48339f7-c703-4a4c-b150-f94fe2f2cf57,18,2026-07-06 09:13:08,Renault Kwid E-Tech,29.55,53,2.1,62.06,2026-07-06,2026-07,9,26.6,35.46
a28af08d-ce46-4bf3-96c4-9c4431de54f6,3,2026-02-15 06:10:04,Volvo EX30,22.49,83,2.29,51.5,2026-02-15,2026-02,6,20.24,31.26
fe034a0e-74cd-473b-816b-44e19d4a305f,19,2026-03-18 08:44:08,Volvo EX30,47.09,42,1.99,93.71,2026-03-18,2026-03,8,42.38,51.33
683c3806-c12a-4c55-8072-8ad4002072c6,28,2026-07-08 17:04:46,BYD Dolphin,39.52,80,2.49,98.4,2026-07-08,2026-07,17,35.57,62.83
a1919e12-7e1b-4edf-854f-6d2d99f2587c,8,2026-02-23 17:21:35,Porsche Taycan,40.0,67,2.1,84.0,2026-02-23,2026-02,17,36.0,48.0
7bb8373c-81dd-43ea-9421-b62c2d31317c,24,2026-01-16 10:44:34,BYD Dolphin,26.16,75,2.49,65.14,2026-01-16,2026-01,10,23.54,41.6
a5310be0-f391-4a36-88a4-36ae83a2a06f,20,2025-10-22 06:50:42,Renault Kwid E-Tech,17.57,111,2.1,36.9,2025-10-22,2025-10,6,15.81,21.09
883d9b03-de04-4086-83a2-9acd4cb50736,20,2025-10-13 13:51:15,Renault Kwid E-Tech,27.84,76,2.1,58.46,2025-10-13,2025-10,13,25.06,33.4
ad8716e1-4679-4c1e-9755-19cd3fbfe7eb,14,2026-04-10 21:06:23,Renault Kwid E-Tech,46.31,96,2.1,97.25,2026-04-10,2026-04,21,41.68,55.57
a03c67ff-4f0d-47bc-80c8-b0838faf04ba,19,2026-06-12 19:19:31,Porsche Taycan,57.16,59,2.49,142.33,2026-06-12,2026-06,19,51.44,90.89
c1b156bd-fa2b-4df7-9c89-4d3970a6b5fc,2,2026-03-27 14:26:17,GWM Ora 03,43.79,107,2.29,100.28,2026-03-27,2026-03,14,39.41,60.87
01ab1df1-7cd2-4263-aea3-5df6f2193325,20,2025-09-30 22:15:06,Volvo EX30,47.91,112,1.99,95.34,2025-09-30,2025-09,22,43.12,52.22
8271bbba-f96f-4a1b-a4b3-b66b51b795ed,13,2026-06-30 07:33:34,GWM Ora 03,12.46,114,2.49,31.03,2026-06-30,2026-06,7,11.21,19.82
2dc58521-29c2-41f9-beeb-f53978731a4e,20,2025-12-20 17:48:01,BYD Dolphin,47.36,103,2.29,108.45,2025-12-20,2025-12,17,42.62,65.83
ac482af2-6e98-4798-82ac-0d6d10c88179,18,2025-07-21 16:33:00,Nissan Leaf,15.44,82,2.49,38.45,2025-07-21,2025-07,16,13.9,24.55
dcadfda8-ece0-47bb-9835-9b4b4dfcf384,17,2025-11-25 14:31:27,Nissan Leaf,13.97,118,2.1,29.34,2025-11-25,2025-11,14,12.57,16.77
afdc8a51-a34c-4c78-97a9-9ae771757228,15,2026-04-21 19:24:12,Renault Kwid E-Tech,51.5,62,2.29,117.94,2026-04-21,2026-04,19,46.35,71.59
318f7980-2ec2-45a6-9293-23e289e10a5a,9,2025-11-16 13:14:19,Porsche Taycan,50.86,93,2.49,126.64,2025-11-16,2025-11,13,45.77,80.87
3b576da7-c34a-4fa6-9bd4-87bbc75ee63d,5,2026-02-09 13:12:30,Renault Kwid E-Tech,38.86,108,2.1,81.61,2026-02-09,2026-02,13,34.97,46.64
4e2da257-8074-41ed-8ea4-ae7336955a61,14,2026-02-20 11:32:07,BYD Dolphin,40.81,43,1.99,81.21,2026-02-20,2026-02,11,36.73,44.48
78ccd788-87c8-4346-8434-228151ec8f30,8,2025-11-03 21:18:13,Volvo EX30,37.47,60,2.49,93.3,2025-11-03,2025-11,21,33.72,59.58
ed7403c6-4cd0-432e-af4b-88ff1a58c6ae,13,2025-08-09 16:10:07,Porsche Taycan,40.01,20,1.99,79.62,2025-08-09,2025-08,16,36.01,43.61
ac00cd5e-922d-4ba6-b5d5-b1199c09f0fe,23,2025-11-21 21:08:48,Nissan Leaf,30.84,74,2.49,76.79,2025-11-21,2025-11,21,27.76,49.03
31209ff4-2809-46a9-92e2-4a8e2793b627,17,2025-10-06 08:17:22,BYD Seal,57.47,72,2.49,143.1,2025-10-06,2025-10,8,51.72,91.38
2bf998ad-c92a-4b0c-a56f-fbd8c4329e78,21,2026-01-24 06:36:34,BYD Dolphin,47.55,97,2.29,108.89,2026-01-24,2026-01,6,42.8,66.09
a99f8c03-9c31-4930-a86e-f693da341653,15,2026-04-26 08:28:48,GWM Ora 03,24.9,66,2.1,52.29,2026-04-26,2026-04,8,22.41,29.88
84372286-f4ea-4fa5-935f-d8d22839d888,29,2025-10-27 20:41:33,Volvo EX30,36.36,84,2.49,90.54,2025-10-27,2025-10,20,32.72,57.82
9860f848-a74b-4973-b949-54dbfb2cef68,4,2026-05-15 17:57:41,BYD Seal,53.6,34,2.49,133.46,2026-05-15,2026-05,17,48.24,85.22
b9f9d376-c79e-449b-aaba-8f0cc9eb6e3c,3,2026-06-03 23:16:16,GWM Ora 03,23.2,51,2.49,57.77,2026-06-03,2026-06,23,20.88,36.89
434a7e17-eece-45b3-ba8d-a12744f64bef,18,2026-04-30 16:11:21,GWM Ora 03,33.94,55,2.49,84.51,2026-04-30,2026-04,16,30.55,53.96
d59dcbfa-db32-4207-af30-3fd078d3ca66,19,2025-11-13 20:40:10,Volvo EX30,13.97,85,2.1,29.34,2025-11-13,2025-11,20,12.57,16.77
4e653eee-251d-464e-9eec-2af44db9eacb,29,2026-03-05 20:23:24,Renault Kwid E-Tech,55.12,99,1.99,109.69,2026-03-05,2026-03,20,49.61,60.08
d4488069-5a9b-43f8-ba09-a484556ed0d1,13,2025-08-25 23:48:36,Volvo EX30,51.63,83,2.49,128.56,2025-08-25,2025-08,23,46.47,82.09
4eda31cc-7320-4e30-90ba-8eddbec6573b,30,2026-05-14 23:54:14,Nissan Leaf,16.34,25,2.1,34.31,2026-05-14,2026-05,23,14.71,19.6
c33ffef7-64bf-4e8c-9033-89b46ce052ef,13,2026-06-07 06:58:03,Volvo EX30,26.18,64,1.99,52.1,2026-06-07,2026-06,6,23.56,28.54
f0a30219-c321-4788-8173-c12e6ac89d70,11,2025-09-11 20:14:24,BYD Dolphin,26.1,61,2.29,59.77,2025-09-11,2025-09,20,23.49,36.28
68a650ce-f7fb-48d5-8e28-a0886771dc17,11,2026-05-01 08:36:14,GWM Ora 03,23.86,36,2.1,50.11,2026-05-01,2026-05,8,21.47,28.64
23d2789d-ce2c-4739-a552-abc65a86503a,8,2026-06-16 21:06:08,BYD Dolphin,19.42,119,2.1,40.78,2026-06-16,2026-06,21,17.48,23.3
46327360-c45d-4c03-b4f6-b97ef998aaa1,26,2026-02-08 16:15:12,Volvo EX30,28.59,98,2.1,60.04,2026-02-08,2026-02,16,25.73,34.31
33c43cd1-b44f-4e12-918b-621e04fc9dd0,21,2026-03-13 16:59:58,GWM Ora 03,51.06,40,1.99,101.61,2026-03-13,2026-03,16,45.95,55.66
418495a4-b777-4cb9-a97c-696b356766ec,1,2026-03-29 11:46:45,Nissan Leaf,16.0,82,2.49,39.84,2026-03-29,2026-03,11,14.4,25.44
060fd3b6-5f9c-41f0-9522-1c404b77cf1c,19,2026-04-27 21:48:40,Porsche Taycan,26.26,90,2.49,65.39,2026-04-27,2026-04,21,23.63,41.76
61e561bb-ca79-4b30-ad70-881b52647c6f,8,2025-09-27 21:12:29,BYD Dolphin,52.6,95,2.49,130.97,2025-09-27,2025-09,21,47.34,83.63
bd303739-8f5a-4787-8edd-8e22536019db,16,2026-03-12 20:14:37,Renault Kwid E-Tech,42.06,69,2.1,88.33,2026-03-12,2026-03,20,37.85,50.48
9e1823a2-3708-4b7f-8c27-4beb330f4bae,19,2026-02-10 06:36:31,Renault Kwid E-Tech,42.87,61,2.49,106.75,2026-02-10,2026-02,6,38.58,68.17
462270cb-db3d-419b-b0aa-999280c0e667,9,2026-01-02 06:50:56,Volvo EX30,47.7,104,2.29,109.23,2026-01-02,2026-01,6,42.93,66.3
2911268f-3e3e-47b3-930d-a4761b5982d2,22,2025-08-07 20:45:08,Porsche Taycan,40.03,118,2.1,84.06,2025-08-07,2025-08,20,36.03,48.03
f105c2d8-7acc-4c3b-b90c-a4475352db34,26,2025-07-28 08:01:59,BYD Seal,32.07,108,2.1,67.35,2025-07-28,2025-07,8,28.86,38.49
f3b93ebe-7849-43ff-97ca-eef5b8a4c19f,14,2025-09-28 18:22:09,Volvo EX30,32.43,69,2.1,68.1,2025-09-28,2025-09,18,29.19,38.91
c7fe8dee-0bc6-471b-b25b-76a6f89c2ef6,27,2025-11-13 06:21:39,Volvo EX30,25.21,74,1.99,50.17,2025-11-13,2025-11,6,22.69,27.48
f5b0fa1c-b013-4951-a3db-2b6da8cfa238,21,2026-03-27 09:04:29,Nissan Leaf,32.1,118,2.1,67.41,2026-03-27,2026-03,9,28.89,38.52
3ff5ea79-7cae-4dfe-b4dc-70c6e8acd757,26,2026-02-26 11:17:51,Nissan Leaf,41.88,120,1.99,83.34,2026-02-26,2026-02,11,37.69,45.65
960b9746-9b51-4232-bca7-644d47b76d17,1,2026-04-24 20:42:02,GWM Ora 03,59.11,62,2.29,135.36,2026-04-24,2026-04,20,53.2,82.16
0e5d8626-19f7-4775-8f2f-633b60013e38,14,2026-07-14 16:48:12,BYD Seal,44.53,114,1.99,88.61,2026-07-14,2026-07,16,40.08,48.53
89b3889d-46aa-4714-97ba-a888a3beb445,19,2026-01-31 16:39:40,BYD Seal,33.86,99,2.49,84.31,2026-01-31,2026-01,16,30.47,53.84
48c3a59d-ec71-42e7-b028-eb2d5e9432d6,14,2026-01-20 07:49:29,BYD Dolphin,47.04,44,1.99,93.61,2026-01-20,2026-01,7,42.34,51.27
e17f5e53-2260-4be8-b8ca-903b1c6c8382,28,2025-08-07 19:38:26,BYD Seal,32.42,88,1.99,64.52,2025-08-07,2025-08,19,29.18,35.34
fa286316-5315-4a23-92f0-ed7dbff49c48,29,2025-09-07 16:24:35,BYD Dolphin,22.12,43,2.49,55.08,2025-09-07,2025-09,16,19.91,35.17
d30606ae-69ed-4072-bb81-c774c67651b3,4,2026-03-19 22:59:21,Volvo EX30,21.22,112,2.1,44.56,2026-03-19,2026-03,22,19.1,25.46
96fdad96-2681-45bb-9fbb-3a4326da916c,18,2026-05-04 11:19:05,BYD Seal,21.13,20,1.99,42.05,2026-05-04,2026-05,11,19.02,23.03
8fd48278-3332-43ab-92f7-70724c81cd72,19,2026-02-18 12:36:02,BYD Seal,51.44,24,2.29,117.8,2026-02-18,2026-02,12,46.3,71.5
53ed75f6-3ec7-4cca-b031-e2cd1687819b,16,2026-02-08 23:16:43,Renault Kwid E-Tech,56.07,117,2.1,117.75,2026-02-08,2026-02,23,50.46,67.29
a9230810-c346-44f9-8bed-0104929ea405,16,2026-04-05 09:27:28,Volvo EX30,18.09,105,2.49,45.04,2026-04-05,2026-04,9,16.28,28.76
d13b3a4d-87f1-4ab5-8e82-373e42be7d36,14,2026-02-11 07:59:25,Nissan Leaf,33.74,65,2.29,77.26,2026-02-11,2026-02,7,30.37,46.89
23f5aea6-0598-4489-b087-ab0e4a9a75f0,11,2026-03-01 13:47:58,BYD Dolphin,47.67,20,2.29,109.16,2026-03-01,2026-03,13,42.9,66.26
dee7dad7-1168-4433-8518-8d4dc5a8646c,1,2025-12-25 20:30:57,Volvo EX30,42.95,25,2.29,98.36,2025-12-25,2025-12,20,38.66,59.7
bd32ebda-b61e-4c80-b302-225ec930c9f3,1,2025-10-14 16:44:52,Porsche Taycan,50.15,89,1.99,99.8,2025-10-14,2025-10,16,45.14,54.66
5c798b20-da7a-4b4f-b50b-1168505fc360,18,2025-12-25 16:33:28,Nissan Leaf,17.56,57,2.29,40.21,2025-12-25,2025-12,16,15.8,24.41
bf4d4bd8-7222-4838-85cf-dce6e7b4dcd3,5,2026-01-15 21:40:09,Volvo EX30,12.32,34,1.99,24.52,2026-01-15,2026-01,21,11.09,13.43
523e901f-2f23-4d0c-b6fd-f910e2742d5c,27,2025-07-23 15:05:23,Renault Kwid E-Tech,12.96,58,2.49,32.27,2025-07-23,2025-07,15,11.66,20.61
5cb9635c-75f7-4b07-ba49-62d177e43d33,16,2026-05-07 13:07:25,Renault Kwid E-Tech,28.95,107,1.99,57.61,2026-05-07,2026-05,13,26.06,31.55
f8b03457-ad7b-43c5-b2f0-b15c554047fe,16,2025-09-11 08:21:40,BYD Dolphin,28.34,49,2.49,70.57,2025-09-11,2025-09,8,25.51,45.06
9a86a2f5-415f-4099-824f-8429b43d4bf9,2,2026-06-11 15:01:45,BYD Dolphin,23.77,25,2.29,54.43,2026-06-11,2026-06,15,21.39,33.04
23e8bb05-05ec-447e-aec4-32d0bf660225,5,2025-12-21 16:35:19,Porsche Taycan,11.7,81,2.1,24.57,2025-12-21,2025-12,16,10.53,14.04
6d658f44-6928-4f38-a469-db2c1e8343bf,23,2025-07-26 18:55:57,GWM Ora 03,38.53,59,1.99,76.67,2025-07-26,2025-07,18,34.68,41.99
cc5015cf-7c81-4d5a-8e5a-43726574708d,27,2026-05-21 15:39:15,Porsche Taycan,26.6,103,2.29,60.91,2026-05-21,2026-05,15,23.94,36.97
0f6eed31-8745-4d05-94e8-9dd00c4bc3d2,7,2026-03-31 07:58:43,Nissan Leaf,21.26,47,2.49,52.94,2026-03-31,2026-03,7,19.13,33.81
5f9c041d-8323-44b5-bd59-3fa4e9b9339e,14,2026-02-06 15:31:08,Volvo EX30,53.54,118,2.29,122.61,2026-02-06,2026-02,15,48.19,74.42
fee33607-6fec-4ac2-90d2-abfe0425c430,8,2026-04-02 09:31:02,Volvo EX30,36.2,28,2.1,76.02,2026-04-02,2026-04,9,32.58,43.44
df823a94-8114-4235-b5b4-aee10836a865,15,2025-12-13 11:16:17,Porsche Taycan,42.35,51,2.49,105.45,2025-12-13,2025-12,11,38.12,67.33
89ef698a-ca46-439f-93ba-dc3ecc5bf684,14,2026-06-23 07:49:02,BYD Seal,46.48,95,2.29,106.44,2026-06-23,2026-06,7,41.83,64.61
5570cefc-9327-4b56-885b-841f7df45531,18,2026-07-13 23:01:17,Porsche Taycan,45.07,41,2.49,112.22,2026-07-13,2026-07,23,40.56,71.66
135769cb-bc03-4aa7-912e-1621a266530e,4,2025-12-23 09:19:00,Porsche Taycan,44.37,76,2.49,110.48,2025-12-23,2025-12,9,39.93,70.55
8eec22a4-f966-49c2-9796-b7b190b7f26f,21,2025-08-10 22:28:13,Nissan Leaf,13.68,34,1.99,27.22,2025-08-10,2025-08,22,12.31,14.91
28815cd9-8821-4541-9cc1-fb5ec7d4a10f,1,2026-02-03 19:34:58,BYD Seal,38.05,100,2.1,79.91,2026-02-03,2026-02,19,34.24,45.67
d9fafbb9-d8a7-42cb-8374-c273cc707551,20,2026-04-20 15:24:38,BYD Dolphin,15.43,66,2.1,32.4,2026-04-20,2026-04,15,13.89,18.51
77ec2100-ec28-417a-92ec-c3bd16757d7e,15,2025-08-11 09:24:16,BYD Seal,26.28,67,2.49,65.44,2025-08-11,2025-08,9,23.65,41.79
30de0010-fe31-4408-a671-cd819c2b05eb,16,2026-02-24 13:07:09,BYD Dolphin,53.3,36,2.1,111.93,2026-02-24,2026-02,13,47.97,63.96
af178dbb-c461-4ac1-92b5-9aa4c07d0001,28,2026-02-25 18:37:32,Renault Kwid E-Tech,32.62,40,2.1,68.5,2026-02-25,2026-02,18,29.36,39.14
77391bee-46e0-4e7d-9158-71366e528655,18,2026-05-10 17:59:31,Volvo EX30,49.59,66,2.29,113.56,2026-05-10,2026-05,17,44.63,68.93
fe8db353-e16b-4b8c-a3ac-d21a7387a600,4,2025-08-03 23:03:40,GWM Ora 03,38.2,49,2.49,95.12,2025-08-03,2025-08,23,34.38,60.74
5497062b-a683-4a72-a6f6-ed64bd2af2c4,4,2026-06-13 13:05:48,GWM Ora 03,26.84,24,2.49,66.83,2026-06-13,2026-06,13,24.16,42.67
9341dd73-a5d8-4541-ae82-2ce612b1d17e,17,2025-12-04 11:24:52,BYD Dolphin,14.12,73,2.29,32.33,2025-12-04,2025-12,11,12.71,19.62
c7f7040b-8718-4322-b43c-6de656fdc504,14,2026-01-01 07:54:16,BYD Seal,23.12,75,1.99,46.01,2026-01-01,2026-01,7,20.81,25.2
f2d1235d-d1f9-4f96-bd4d-28c8b14d53b0,22,2025-11-25 15:22:43,Renault Kwid E-Tech,42.98,73,2.1,90.26,2025-11-25,2025-11,15,38.68,51.58
66c67afa-057f-41df-a3af-85416eb194b8,30,2026-05-16 15:46:23,BYD Seal,22.85,113,1.99,45.47,2026-05-16,2026-05,15,20.56,24.91
9faa2180-01a0-49a2-8b37-617d932204fb,30,2026-03-09 23:02:16,GWM Ora 03,39.75,37,2.49,98.98,2026-03-09,2026-03,23,35.78,63.2
022f8a47-04d4-45db-a3d3-997fd4066625,8,2025-07-25 12:51:35,Nissan Leaf,50.4,70,2.49,125.5,2025-07-25,2025-07,12,45.36,80.14
2686d5c6-6d59-4de7-9287-c72e39a8ab5e,24,2025-12-28 11:19:57,GWM Ora 03,18.68,20,2.49,46.51,2025-12-28,2025-12,11,16.81,29.7
9599b267-390f-416d-9b06-f07242442fce,16,2026-07-10 21:18:42,Volvo EX30,43.79,117,2.29,100.28,2026-07-10,2026-07,21,39.41,60.87
8849066e-539d-4223-848d-276cacae8af8,7,2025-11-30 06:50:10,Volvo EX30,31.77,44,1.99,63.22,2025-11-30,2025-11,6,28.59,34.63
3348eda0-aa57-46e4-a753-297e752f524f,20,2025-12-06 10:20:22,BYD Seal,27.07,38,1.99,53.87,2025-12-06,2025-12,10,24.36,29.51
ece42aa5-930e-4549-924f-7225c519fd78,4,2026-02-20 10:53:05,Renault Kwid E-Tech,20.39,108,2.29,46.69,2026-02-20,2026-02,10,18.35,28.34
b703fa9f-e15c-4c37-a4ab-9bae5aca08f9,9,2026-01-15 17:04:53,BYD Seal,10.44,100,2.29,23.91,2026-01-15,2026-01,17,9.4,14.51
30584d20-2711-4b60-93ac-d71bde03a536,15,2026-01-16 10:55:30,Nissan Leaf,26.96,84,2.29,61.74,2026-01-16,2026-01,10,24.26,37.48
4ef8a787-34c5-4d5b-a5f5-ed6fc5e2cdcc,26,2026-06-06 07:32:57,BYD Dolphin,23.69,76,2.1,49.75,2026-06-06,2026-06,7,21.32,28.43
888e58e7-06b6-45f4-99d4-5a552e7c77b0,11,2025-10-03 21:04:09,BYD Dolphin,29.56,108,2.1,62.08,2025-10-03,2025-10,21,26.6,35.48
0a199083-d83e-462a-b1ca-680c9a178669,27,2026-06-19 11:42:39,Renault Kwid E-Tech,20.59,51,1.99,40.97,2026-06-19,2026-06,11,18.53,22.44
5938949e-8a42-4ff0-a098-4689c78ae6ce,5,2025-09-30 19:30:10,GWM Ora 03,32.57,36,2.1,68.4,2025-09-30,2025-09,19,29.31,39.09
dedcc2ff-53d4-4caf-91bb-797af464a31f,16,2026-03-01 20:58:46,Nissan Leaf,31.48,62,2.29,72.09,2026-03-01,2026-03,20,28.33,43.76
a87da2af-3ae8-460a-adaf-ea5450b9e04a,28,2026-03-31 22:55:07,GWM Ora 03,39.03,88,2.29,89.38,2026-03-31,2026-03,22,35.13,54.25
29cd4d5c-4d8c-49c6-b3a2-b47b35746477,21,2026-02-28 20:48:18,Volvo EX30,39.18,54,2.1,82.28,2026-02-28,2026-02,20,35.26,47.02
3ba4807e-4565-4d2d-bdb2-69e56c9dda26,14,2026-05-21 12:50:04,Porsche Taycan,20.06,83,2.49,49.95,2026-05-21,2026-05,12,18.05,31.9
c5b86c82-379c-441a-ab7d-2448efb18149,24,2025-10-03 18:26:32,Volvo EX30,23.03,49,1.99,45.83,2025-10-03,2025-10,18,20.73,25.1
e0acdb75-2326-43d0-86fc-e65a5af7dfe2,28,2026-02-07 19:57:28,BYD Seal,42.31,24,2.1,88.85,2026-02-07,2026-02,19,38.08,50.77
1f8424bd-708c-4f1a-b1c3-5294e61cf9a3,4,2025-10-20 08:25:07,GWM Ora 03,55.1,77,2.1,115.71,2025-10-20,2025-10,8,49.59,66.12
06822e13-6007-47be-b2b1-068ad58b5423,20,2026-05-16 06:21:15,Porsche Taycan,25.12,88,2.1,52.75,2026-05-16,2026-05,6,22.61,30.14
daac1277-be73-41e9-9e16-a0ea71a6de48,19,2025-11-05 12:12:06,BYD Dolphin,42.71,33,1.99,84.99,2025-11-05,2025-11,12,38.44,46.55
0c994ec1-6162-4af8-b565-c8a2bd6aec56,8,2026-02-03 18:17:34,GWM Ora 03,50.89,37,2.1,106.87,2026-02-03,2026-02,18,45.8,61.07
32d9ec3e-6630-4af8-b044-9b5172624be8,19,2026-04-16 07:55:07,Nissan Leaf,53.57,108,2.1,112.5,2026-04-16,2026-04,7,48.21,64.29
97187943-6168-44a8-855f-30a134a450e3,28,2026-05-25 17:12:04,Porsche Taycan,15.52,50,2.29,35.54,2026-05-25,2026-05,17,13.97,21.57
f8205c5f-17c5-42e0-9fe9-048dd08308b0,8,2026-04-29 21:34:58,Volvo EX30,14.71,31,2.49,36.63,2026-04-29,2026-04,21,13.24,23.39
940bb34d-e9cc-4dab-81b7-4f352cd3248d,1,2025-12-24 08:01:43,Nissan Leaf,28.88,73,2.49,71.91,2025-12-24,2025-12,8,25.99,45.92
29b2b32c-1f27-4a2c-8439-1819b97a08ba,15,2025-10-16 13:45:24,BYD Dolphin,27.66,38,2.29,63.34,2025-10-16,2025-10,13,24.89,38.45
f0d1701b-1ecf-4d89-b5aa-d597c1b0f44b,20,2026-02-10 11:51:09,Porsche Taycan,25.55,97,2.49,63.62,2026-02-10,2026-02,11,23.0,40.62
5bbf785b-9ad7-4864-bd9a-b6d97d3635b9,23,2025-09-20 10:59:59,Renault Kwid E-Tech,57.96,90,1.99,115.34,2025-09-20,2025-09,10,52.16,63.18
6a45d1e9-511f-4533-becf-c0dbbfeb32a4,29,2026-07-06 10:55:57,Renault Kwid E-Tech,31.31,51,1.99,62.31,2026-07-06,2026-07,10,28.18,34.13
173e13d9-fc32-4db4-b5d8-053130e423e1,2,2026-01-03 07:26:08,BYD Dolphin,13.25,61,2.29,30.34,2026-01-03,2026-01,7,11.92,18.42
7a5cd426-5c1f-4f7b-81c4-dda8ccbf1dfe,26,2026-03-17 21:59:41,Nissan Leaf,10.88,87,2.1,22.85,2026-03-17,2026-03,21,9.79,13.06
f1e4c27a-1cab-47e2-823c-794a415a53c1,6,2025-08-16 07:36:39,Renault Kwid E-Tech,33.88,74,2.29,77.59,2025-08-16,2025-08,7,30.49,47.1
614996d1-01db-40b4-8422-1bf274faebdd,16,2026-04-12 18:26:59,Nissan Leaf,28.71,31,2.1,60.29,2026-04-12,2026-04,18,25.84,34.45
f6295eb4-667a-4b91-ab86-08d1cdac6327,4,2026-01-31 23:59:51,Volvo EX30,43.68,25,2.1,91.73,2026-01-31,2026-01,23,39.31,52.42
